Round,Player,Hashtag,Description,Round Points,Total Points
17,player #18,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event summary, so I should extract the key points. The disaster happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi pl",0,5
17,player #4,#Fukushima,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user has specified that the tweet should not exceed 140 characters. 

First, I'll identify the key points from the event:

- It happened in 2011 a",0,1
17,player #3,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster. First, I should keep it under 140 characters. The event happened in 2011, caused by the Tohoku earthquake. The tsunami led to reactor damage and radiation release. People were evacuated, a",0,1
17,player #5,#Fukushima50,"I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The user wants it to be under 140 characters. Let me read through the event details again.

The disaster happened in 2011 at the Daiichi plant, caused by ",0,0
17,player #7,#Fukushima50,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me break down the key points:

1. It happened in 2011 at the Daiichi Nuclear Power Plant in Japan.
2. Caused by the Tōhoku earthquake, the most pow",0,0
17,player #15,#Fukushima,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet has to be under 140 characters. Let me read through the event details again.

The disaster happened in 2011 at the Daiichi plant due to the ",0,0
17,player #12,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed description, so I should extract the key points. Let me read through the information again.

The disaster happened in 2011 at the Daiichi plant due to the T",0,1
17,player #19,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The user wants it to be under 140 characters. Let me start by summarizing the key points.

First, the disaster happened in 2011 due to the Tōhoku earth",0,4
17,player #9,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster. Let me see, the event happened in 2011 due to the Tōhoku earthquake and the resulting tsunami. The tsunami caused damage to the Daiichi Nuclear Power Plant, leading to a nuclear acciden",0,3
17,player #2,#Fukushima50,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user has given me a detailed description of the event, so I should extract the key points to fit into a tweet without exceeding 140 characters.

Fi",0,0
17,player #10,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. The tweet should be under 140 characters. 

First, I'll summarize the key points: It happened in 2011 due to the Tōhoku earthquake, caused a tsunami, damaged",0,5
17,player #17,#Fukushima,"I need to write a tweet about the Fukushima Nuclear Disaster. Let me read through the information provided to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It was caused by the Tōho",0,1
17,player #14,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster. First, I should make sure it's under 140 characters. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged ",0,6
17,player #13,#FukushimaAccident,"I need to write a tweet about the Fukushima Nuclear Disaster. Let's see, the key points are the 2011 accident caused by the Tōhoku earthquake, the resulting tsunami that damaged the Daiichi plant, leading to radioactive releases and a 100-foot exclus",0,0
17,player #8,#FukushimaLegacy,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points. The disaster happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi plant.",0,4
17,player #16,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster. The event happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi plant. The disaster led to radioactive releases and a 100-foot exclusion zone. It displa",0,1
18,player #2,#Fukushima50,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user has given me a detailed description of the event, so I should extract the key points to fit into a tweet without exceeding 140 characters.

Fi",0,0
18,player #14,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster. First, I should make sure it's under 140 characters. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged ",0,6
18,player #8,#FukushimaLegacy,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points. The disaster happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi plant.",0,4
18,player #18,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event summary, so I should extract the key points. The disaster happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi pl",0,5
18,player #10,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. The tweet should be under 140 characters. 

First, I'll summarize the key points: It happened in 2011 due to the Tōhoku earthquake, caused a tsunami, damaged",0,5
18,player #1,#FukushimaLegacy,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the cause (earthquake and tsunami), the impact on the plant, radioactive discharge into the sea, the exclusion zone, displacement of",0,4
18,player #6,#Fukushima,"so I need to write a tweet about the Fukushima Nuclear Disaster. Let me read through the provided information carefully.

The event happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It was caused by the Tōhoku earthquake, which was the st",0,4
18,player #3,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster. First, I should keep it under 140 characters. The event happened in 2011, caused by the Tohoku earthquake. The tsunami led to reactor damage and radiation release. People were evacuated, a",0,1
18,player #12,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed description, so I should extract the key points. Let me read through the information again.

The disaster happened in 2011 at the Daiichi plant due to the T",0,1
18,player #11,#FukushimaNuclearDisaster2011,"I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The tweet should be under 140 characters. 

First, I should identify the key points from the event. The disaster happened in 2011 due to the Tōhoku earthq",0,0
18,player #9,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster. Let me see, the event happened in 2011 due to the Tōhoku earthquake and the resulting tsunami. The tsunami caused damage to the Daiichi Nuclear Power Plant, leading to a nuclear acciden",0,3
18,player #5,#Fukushima50,"I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The user wants it to be under 140 characters. Let me read through the event details again.

The disaster happened in 2011 at the Daiichi plant, caused by ",0,0
18,player #16,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster. The event happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi plant. The disaster led to radioactive releases and a 100-foot exclusion zone. It displa",0,1
