Round,Player,Hashtag,Effects,Description,Round Points,Total Points
12,player #9,#FukushimaImpact,"['Effect 1. Mass evacuations and displacement of over 100', 'Effect 2. Severe energy crisis in Japan leading to increased reliance on fossil fuels', 'Effect 3. Large-scale environmental contamination in the Pacific Ocean and beyond', 'Effect 4. Significant economic losses and decline in investments in nuclear energy', 'Effect 5. Influence on Japanese energy policy']","I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event description, so I should extract the key points. The ",0,2
12,player #14,#Fukushima,"['Effect 1. Displacement of approximately 156', 'Effect 2. Implementation of the Setsuden movement to encourage electricity conservation and reduce energy consumption', 'Effect 3. Release of radioactive isotopes into the Pacific Ocean', 'Effect 4. Changes in Japanese energy policies to focus on reducing reliance on nuclear power and promoting renewable energy', 'Effect 5. Increased risk of thyroid cancer in infant girls exposed to radiation']","ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The goal is to keep it under 140 characters. Let m",0,0
12,player #2,#FukushimaImpact,"['Effect 1. Displacement of approximately 156', 'Effect 2. National movement encouraging energy conservation', 'Effect 3. Increased health risks', 'Effect 4. Environmental impact', 'Effect 5. Enhanced focus on nuclear safety and policies aimed at reducing reliance on nuclear power in Japan.']",I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me first summarize the key points from the text. T,1,3
12,player #7,#FukushimaImpact,"['Effect 1. Increased production of renewable energy in Japan', 'Effect 2. Stricter safety regulations for nuclear power plants globally', 'Effect 3. Decrease in global nuclear energy use', 'Effect 4. Rise in anti-nuclear movements worldwide', 'Effect 5. Enhanced public awareness of nuclear risks.']",I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The tweet should be under 140 characters. Let me break,1,3
12,player #20,#FukushimaLegacy,"['Effect 1. Mass evacuations of approximately 156', 'Effect 2. Establishment of a 100-foot exclusion zone around the power plant', 'Effect 3. Implementation of the Setsuden campaign to reduce electrical usage', 'Effect 4. Release of radioactive isotopes into the environment', 'Effect 5. Increased global scrutiny and reevaluation of nuclear energy safety policies.']","ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The di",0,1
12,player #12,#FukushimaDisaster,"['Effect 1. Mass displacement of approximately 156', 'Effect 2. Implementation of the Setsuden movement to conserve electricity and reduce energy consumption in Japan', 'Effect 3. Increased risk of thyroid cancer in infant girls exposed to radiation', 'Effect 4. Global and domestic policy changes focusing on nuclear safety and renewable energy sources', 'Effect 5. Ongoing cleanup efforts and decontamination processes affecting the local environment and economy.']","I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points from the event",0,2
12,player #10,#FukushimaImpact,"['Effect 1. The release of radioactive isotopes into the environment', 'Effect 2. The establishment of a 20-kilometer exclusion zone around the Fukushima plant', 'Effect 3. The dispersion of radioactive particles across the Pacific Ocean and even reaching other countries', 'Effect 4. The energy shortage in Japan leading to the Setsuden movement encouraging electricity conservation', 'Effect 5. The reevaluation of nuclear energy policies worldwide.']","ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user has given specific instructions on the fo",0,2
12,player #6,#Fukushima,"['Effect 1. Radioactive contamination and environmental impact', 'Effect 2. Mass displacement of residents', 'Effect 3. The Setsuden movement and energy conservation efforts', 'Effect 4. Global impact on nuclear energy policies', 'Effect 5. Long-term health consequences and concerns.']","I need to write a tweet about the Fukushima Nuclear Disaster. Let me read through the provided information first. 

The disaster happened in 2011 at t",0,0
12,player #11,#Fukushima2011,"['Effect 1. Displacement of approximately 156', 'Effect 2. Radioactive isotopes discharged into the sea', 'Effect 3. Increased energy consumption reduction campaigns and policy changes', 'Effect 4. Increased risk of thyroid cancer in infants and mental health issues among residents', 'Effect 5. Re-evaluation of nuclear safety policies worldwide.']",I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make su,0,0
12,player #16,#FukushimaLegacy,"['Effect 1. Displacement of approximately 156', 'Effect 2. Energy shortage in Japan leading to the Setsuden movement and reduced energy consumption', 'Effect 3. International radioactive contamination affecting the Pacific Ocean and reaching the California coast', 'Effect 4. Increased global focus on nuclear safety and regulatory reforms', 'Effect 5. Long-term health concerns']","I need to write a tweet about the Fukushima Nuclear Disaster. Let's see, the key points are that it was caused by the 2011 Tōhoku earthquake and tsuna",0,1
12,player #1,#FukushimaLegacy,"['Effect 1. Large-scale evacuation of approximately 156', 'Effect 2. Significant energy shortage in Japan leading to the Setsuden campaign to reduce electricity usage.  \nE3: Radiation contamination in the Pacific Ocean', 'Effect 3. Increased risk of thyroid cancer in exposed infant girls', 'Effect 4. Implementation of new energy policies focused on reducing consumption and potentially shifting energy strategies.']","I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. First, I'll read through the event details to get the key",0,3
12,player #17,#2011Fukushima,"['Effect 1. The release of radioactive isotopes into the environment.  \nE2: Increased public health concerns and potential cancer risks', 'Effect 2. Mass displacement of residents due to the establishment of a 100-foot exclusion zone.  \nE4: Economic impacts', 'Effect 3. Policy changes in Japan']","ht, I need to create a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by identifying the key points from t",0,0
12,player #15,#FukushimaDisaster,"['Effect 1. The Fukushima Nuclear Disaster caused immediate and significant damage to the Daiichi Nuclear Power Plant', 'Effect 2. The incident resulted in the establishment of a 100-foot exclusion zone', 'Effect 3. The disaster led to an energy shortage in Japan', 'Effect 4. The event inspired the Japanese government to implement policies focused on reducing energy consumption and promoting renewable energy', 'Effect 5. The Fukushima accident caused radioactive contamination in the Pacific Ocean']","so I need to write a tweet about the Fukushima Nuclear Disaster. First, I should make sure I understand the key points from the event. It was a 2011 a",0,1
12,player #4,#FukushimaDisasterImpact,"['Effect 1. Radioactive material release into the environment', 'Effect 2. Creation of a 20-kilometer exclusion zone leading to mass evacuations', 'Effect 3. Energy shortages prompting the Setsuden movement to save electricity', 'Effect 4. Impact on global nuclear safety regulations and industry practices', 'Effect 5. Increased risk of thyroid cancer']",so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The goal is to make it under 140 characters. Let me,0,1
12,player #8,#FukushimaDisasterImpact,"['Effect 1. Evacuation of approximately 156', 'Effect 2. Radiation exposure and contamination affecting residents and the surrounding environment', 'Effect 3. Increased energy conservation efforts (Setsuden) and reduced energy consumption in Japan', 'Effect 4. Economic impacts', 'Effect 5. Enhanced global focus on nuclear safety and regulatory reforms.']","I need to write a tweet about the Fukushima Nuclear Disaster. First, I should make sure I include the main points: it happened in 2011 due to the Tōho",0,1
12,player #13,#FukushimaImpact,"['Effect 1. Mass displacement of approximately 156', 'Effect 2. Increased health risks', 'Effect 3. National movement to conserve electricity (Setsuden) and subsequent energy policies aimed at reducing consumption', 'Effect 4. Economic losses and disruptions to local industries and businesses within the exclusion zone', 'Effect 5. Changes in global nuclear policies and safety measures to enhance nuclear power plant security.']","I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed description, so I should focus on the key points to keep it",0,5
